project_id,city_id,name,locality,pincode,existing_source,query,osm_lat,osm_lon,osm_display_name,accepted,acceptance_reason,cache_status
project_1b714dfa82ed5aeb,delhi_ncr,Jaypee The Orchards,"Sector 131, Noida Express Way",201304.0,validated_candidate_geocode,"Jaypee The Orchards, Sector 131, Noida Express Way, 201304.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_53a27a5322a1c950,delhi_ncr,Anthem French Apartments,Noida Extension,201009.0,unmapped,"Anthem French Apartments, Noida Extension, 201009.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_79966fc4167b034c,delhi_ncr,Sriflex City,Sector 4 Sohna,122102.0,validated_candidate_geocode,"Sriflex City, Sector 4 Sohna, 122102.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_1d8dc514bbb66f29,delhi_ncr,Rishabh Cloud 9 Towers Vaishali,Vaishali,201012.0,validated_candidate_geocode,"Rishabh Cloud 9 Towers Vaishali, Vaishali, 201012.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_3ba03cdef9bef60c,delhi_ncr,M3M Marina,Sector 68,122101.0,validated_candidate_geocode,"M3M Marina, Sector 68, 122101.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_47dc162625811170,delhi_ncr,Wave Executive Floors,National Highway 24,201015.0,validated_candidate_geocode,"Wave Executive Floors, National Highway 24, 201015.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_bef0dd81d2d5dcb3,delhi_ncr,Jaipuria Sunrise Greens,Indirapuram,201014.0,validated_candidate_geocode,"Jaipuria Sunrise Greens, Indirapuram, 201014.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_82811b4f0ff10759,delhi_ncr,Ashiana Anmol,Sector 33,122018.0,validated_candidate_geocode,"Ashiana Anmol, Sector 33, 122018.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_62b5aeb5b16e8503,delhi_ncr,Eldeco Live By The Greens,"Sector 150, Pusta Road",201310.0,validated_candidate_geocode,"Eldeco Live By The Greens, Sector 150, Pusta Road, 201310.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_5baa1becd79d9662,delhi_ncr,Unitech South Park,Sector 70,122101.0,validated_candidate_geocode,"Unitech South Park, Sector 70, 122101.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_0a65e212d6b25984,delhi_ncr,Unitech Nirvana Country,Sector 50,122018.0,validated_candidate_geocode,"Unitech Nirvana Country, Sector 50, 122018.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_88a1bcc675a29505,delhi_ncr,Amrapali Village,Indirapuram,201014.0,validated_candidate_geocode,"Amrapali Village, Indirapuram, 201014.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_35974ba093cf95a6,delhi_ncr,Rise Organic Homes,National Highway 24,201015.0,unmapped,"Rise Organic Homes, National Highway 24, 201015.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_1320bda61975dfca,delhi_ncr,Ajnara Daffodil,"Sector 137, Noida Express Way",201305.0,validated_candidate_geocode,"Ajnara Daffodil, Sector 137, Noida Express Way, 201305.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_b7a18163c5fef88a,delhi_ncr,Shri Radha Aqua Gardens,Noida Extension,201009.0,unmapped,"Shri Radha Aqua Gardens, Noida Extension, 201009.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_f17a71ba4d7c8788,delhi_ncr,Indiabulls Centrum Park,Sector 103,122006.0,validated_candidate_geocode,"Indiabulls Centrum Park, Sector 103, 122006.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_0e61302870e96776,delhi_ncr,Eldeco Accolade Sohna,Sohna,122103.0,validated_candidate_geocode,"Eldeco Accolade Sohna, Sohna, 122103.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_96607c26fd62cdeb,delhi_ncr,Melia First Citizen,Sector 35 Sohna,122018.0,unmapped,"Melia First Citizen, Sector 35 Sohna, 122018.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_d34e9bdb2f7613dc,delhi_ncr,Signature Global City 93,Sector 93,122505.0,validated_candidate_geocode,"Signature Global City 93, Sector 93, 122505.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_15d918c341ad7f69,delhi_ncr,Sam Palm Olympia Phase II,Noida Extension,201009.0,validated_candidate_geocode,"Sam Palm Olympia Phase II, Noida Extension, 201009.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_36fe975b810ca408,delhi_ncr,Amrapali River View,Noida Extension,201009.0,unmapped,"Amrapali River View, Noida Extension, 201009.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_3a77298bdee0935f,delhi_ncr,ILD Greens,"Sector 37A, Delhi Gurgaon Expressway",122004.0,unmapped,"ILD Greens, Sector 37A, Delhi Gurgaon Expressway, 122004.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_393bfc34ea7fb215,delhi_ncr,Milan Earth,Raj Nagar Extension,201003.0,validated_candidate_geocode,"Milan Earth, Raj Nagar Extension, 201003.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_ee5fd2a869994c99,delhi_ncr,Mahagun Montagge,Crossings Republik,201016.0,validated_candidate_geocode,"Mahagun Montagge, Crossings Republik, 201016.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_a0a745349dd5556f,delhi_ncr,Vatika Primrose Floors,Sector 82,122004.0,validated_candidate_geocode,"Vatika Primrose Floors, Sector 82, 122004.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_3a0ee229229a8a75,delhi_ncr,Orange County,Indirapuram,201014.0,validated_candidate_geocode,"Orange County, Indirapuram, 201014.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_43194d7e787585f7,delhi_ncr,Unitech Uniworld Garden II,Sector 47,122018.0,validated_candidate_geocode,"Unitech Uniworld Garden II, Sector 47, 122018.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_fc0ceb7ce99bdb38,delhi_ncr,Amrapali Leisure Valley,Noida Extension,201009.0,unmapped,"Amrapali Leisure Valley, Noida Extension, 201009.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_ae41243302ff54a0,delhi_ncr,Fusion Homes,Noida Extension,201009.0,validated_candidate_geocode,"Fusion Homes, Noida Extension, 201009.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_11b27ee903d602df,delhi_ncr,ABA Olive County,Vasundhara,201012.0,unmapped,"ABA Olive County, Vasundhara, 201012.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_f3d2f1e36d0b9690,delhi_ncr,Pyramid Urban Homes 2,Sector 86,122505.0,validated_candidate_geocode,"Pyramid Urban Homes 2, Sector 86, 122505.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_f0292f712cf9ffd9,delhi_ncr,CHD Avenue 71,Sector 71,122004.0,unmapped,"CHD Avenue 71, Sector 71, 122004.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_c699364f0cbddab3,delhi_ncr,Signature Global Golf Greens 79,Sector 79,122004.0,validated_candidate_geocode,"Signature Global Golf Greens 79, Sector 79, 122004.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_16c9b7c23a8988c3,delhi_ncr,Ansal Estella,Sector 103,122006.0,validated_candidate_geocode,"Ansal Estella, Sector 103, 122006.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_dd63fbed032f14ce,delhi_ncr,Ferrous City 2 Beverly Homes,Sector 89,121002.0,validated_candidate_geocode,"Ferrous City 2 Beverly Homes, Sector 89, 121002.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_219c30b4a9b306f5,delhi_ncr,Vatika Xpressions,Sector 88B,122505.0,validated_candidate_geocode,"Vatika Xpressions, Sector 88B, 122505.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_d335bc67d67414b7,delhi_ncr,Prime Habitat,"Sector 99A, Delhi Gurgaon Expressway",122505.0,validated_candidate_geocode,"Prime Habitat, Sector 99A, Delhi Gurgaon Expressway, 122505.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_fd77a598ea69575f,delhi_ncr,AU Cosmos Corner,Siddharth Vihar,201009.0,validated_candidate_geocode,"AU Cosmos Corner, Siddharth Vihar, 201009.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_fe4d7f357e063490,delhi_ncr,Radhey Casa Greens 1,Noida Extension,201009.0,validated_candidate_geocode,"Radhey Casa Greens 1, Noida Extension, 201009.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_bd97ea60a8b260bb,delhi_ncr,Pyramid Midtown Sector 59,Golf Course Extension Road,122005.0,unmapped,"Pyramid Midtown Sector 59, Golf Course Extension Road, 122005.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_67902d6f7c371791,delhi_ncr,SG Shikhar Height,Siddharth Vihar,201009.0,validated_candidate_geocode,"SG Shikhar Height, Siddharth Vihar, 201009.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_98aee65e4bbc13f6,delhi_ncr,GLS Avenue 81,Sector 81,122051.0,validated_candidate_geocode,"GLS Avenue 81, Sector 81, 122051.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_28e4b756ff78b510,delhi_ncr,Orris Market 89,Sector 89,122004.0,validated_candidate_geocode,"Orris Market 89, Sector 89, 122004.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_6926277bc4b55aba,delhi_ncr,Pareena Infrastructure Laxmi Apartments,"Sector 99A, Delhi Gurgaon Expressway",122505.0,validated_candidate_geocode,"Pareena Infrastructure Laxmi Apartments, Sector 99A, Delhi Gurgaon Expressway, 122505.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_5669453f22abdc2d,delhi_ncr,Pyramid Heights,Sector 85,122004.0,validated_candidate_geocode,"Pyramid Heights, Sector 85, 122004.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_21f19cf5fc674fe8,delhi_ncr,Elegant Ville,Noida Extension,201009.0,unmapped,"Elegant Ville, Noida Extension, 201009.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_d3b8406a401d15a9,delhi_ncr,Amrapali Amarpali O2 Valley,Noida Extension,201009.0,unmapped,"Amrapali Amarpali O2 Valley, Noida Extension, 201009.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_9b4f8096b6b30c19,delhi_ncr,Vatika IRIS Floors,Sector 82,122004.0,validated_candidate_geocode,"Vatika IRIS Floors, Sector 82, 122004.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_4d582e454e134daa,delhi_ncr,Uninav Heights,Raj Nagar Extension,201003.0,validated_candidate_geocode,"Uninav Heights, Raj Nagar Extension, 201003.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_5d53721f656cba2f,delhi_ncr,Amolik Sankalp,Sector 85,121002.0,validated_candidate_geocode,"Amolik Sankalp, Sector 85, 121002.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_e50ce507120db3df,delhi_ncr,ATS Floral Pathways,National Highway 24,201015.0,unmapped,"ATS Floral Pathways, National Highway 24, 201015.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_e98576773be85767,delhi_ncr,Gulshan Vivante,"Sector 137, Noida Express Way",201305.0,validated_candidate_geocode,"Gulshan Vivante, Sector 137, Noida Express Way, 201305.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_c1f6fd65b2efc941,delhi_ncr,DLF Express Greens,IMT Manesar,122051.0,validated_candidate_geocode,"DLF Express Greens, IMT Manesar, 122051.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_f94e591a0e5b5687,delhi_ncr,Ajnara Fragrance,Raj Nagar Extension,201003.0,validated_candidate_geocode,"Ajnara Fragrance, Raj Nagar Extension, 201003.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_1c093fe7d60db4db,delhi_ncr,Vipul World,Sector 48,122001.0,validated_candidate_geocode,"Vipul World, Sector 48, 122001.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_bad8606ff7d49849,delhi_ncr,Gaur Green City,Indirapuram,201014.0,validated_candidate_geocode,"Gaur Green City, Indirapuram, 201014.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_6e1483fad0389ecf,delhi_ncr,Godrej Icon,Sector 88A,122505.0,validated_candidate_geocode,"Godrej Icon, Sector 88A, 122505.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_1bcde5aaec1f563d,delhi_ncr,SCC Blossom,Raj Nagar Extension,201003.0,validated_candidate_geocode,"SCC Blossom, Raj Nagar Extension, 201003.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_a790c315fa7a0577,delhi_ncr,Signature Global The Millennia 2,"Sector 37D, Delhi Gurgaon Expressway",122001.0,validated_candidate_geocode,"Signature Global The Millennia 2, Sector 37D, Delhi Gurgaon Expressway, 122001.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_3c52e143b0af1b04,delhi_ncr,MRG The Balcony,Sector 93,122505.0,validated_candidate_geocode,"MRG The Balcony, Sector 93, 122505.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_9cbedaa4a295ca9f,delhi_ncr,ATS Sanctuary 105,Sector 105,122006.0,unmapped,"ATS Sanctuary 105, Sector 105, 122006.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_99c7ed371f527f82,delhi_ncr,Sam Palm Olympia,Noida Extension,201009.0,validated_candidate_geocode,"Sam Palm Olympia, Noida Extension, 201009.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_1866d73d4cc94d8e,delhi_ncr,Prateek Edifice,"Sector 107, Dadri Road",201301.0,validated_candidate_geocode,"Prateek Edifice, Sector 107, Dadri Road, 201301.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_0dce6118863e514a,delhi_ncr,Apex Golf Avenue,Noida Extension,201009.0,validated_candidate_geocode,"Apex Golf Avenue, Noida Extension, 201009.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_22c00f40f8afc976,delhi_ncr,Apex Golf Avenue II,Noida Extension,201009.0,validated_candidate_geocode,"Apex Golf Avenue II, Noida Extension, 201009.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_5658d41cf3760c54,delhi_ncr,Paras Dews,Sector 106,122006.0,validated_candidate_geocode,"Paras Dews, Sector 106, 122006.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_44097389ce14b8c4,delhi_ncr,ATS Greens Village,"Sector 93A, Noida Express Way",201304.0,unmapped,"ATS Greens Village, Sector 93A, Noida Express Way, 201304.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_9699ed4ff2d04f42,delhi_ncr,ROF Alante,Sector 108,122017.0,validated_candidate_geocode,"ROF Alante, Sector 108, 122017.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_03d4d0874b6e32fc,delhi_ncr,Group Silverglades The Melia,Sector 35 Sohna,122018.0,unmapped,"Group Silverglades The Melia, Sector 35 Sohna, 122018.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_8b11d4623ca7f3b3,delhi_ncr,Sethi Max Royal,Sector 76,201304.0,validated_candidate_geocode,"Sethi Max Royal, Sector 76, 201304.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_b01d6a37467dc96f,delhi_ncr,ATS Pristine,"Sector 150, Pusta Road",201310.0,validated_candidate_geocode,"ATS Pristine, Sector 150, Pusta Road, 201310.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_d35192c98da1993a,delhi_ncr,Signature Global Orchard Avenue 2,Sector 93,122505.0,validated_candidate_geocode,"Signature Global Orchard Avenue 2, Sector 93, 122505.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_c33c54222c8fea6c,delhi_ncr,Umang Monsoon Breeze,Sector 78,122004.0,validated_candidate_geocode,"Umang Monsoon Breeze, Sector 78, 122004.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_c81207d40f1cebf1,delhi_ncr,Signature Global Prime,Sector 63A,122102.0,validated_candidate_geocode,"Signature Global Prime, Sector 63A, 122102.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_d98393726a0cea98,delhi_ncr,Express Zenith,Sector 77,201301.0,unmapped,"Express Zenith, Sector 77, 201301.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_62cc79eda74e8df0,delhi_ncr,Vatika Lifestyle Homes,Sector 83,122004.0,validated_candidate_geocode,"Vatika Lifestyle Homes, Sector 83, 122004.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_07e544bfe476b48a,delhi_ncr,Apex Quebec,Siddharth Vihar,201009.0,validated_candidate_geocode,"Apex Quebec, Siddharth Vihar, 201009.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_35a9b5c673e876a5,delhi_ncr,SRS Pearl Floor,Sector 87,121002.0,validated_candidate_geocode,"SRS Pearl Floor, Sector 87, 121002.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_3336b4e14a94f783,delhi_ncr,Cerise Suites,Sector 32 Sohna,122102.0,validated_candidate_geocode,"Cerise Suites, Sector 32 Sohna, 122102.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_c6e94365e53aac23,delhi_ncr,Skytech Matrott,Sector 76,201304.0,unmapped,"Skytech Matrott, Sector 76, 201304.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_530d99040e5c6ccd,delhi_ncr,SS Almeria,Sector 84,122004.0,validated_candidate_geocode,"SS Almeria, Sector 84, 122004.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_a69774e2e8149ff5,delhi_ncr,JM Orchid,Sector 76,201304.0,validated_candidate_geocode,"JM Orchid, Sector 76, 201304.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_4633b23c06d47ab8,delhi_ncr,Kbnows,Noida Extension,201009.0,unmapped,"Kbnows, Noida Extension, 201009.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_369b066c97bfe667,delhi_ncr,Aditya Urban Casa,Sector 78,201305.0,validated_candidate_geocode,"Aditya Urban Casa, Sector 78, 201305.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_e167a0f669d0e7f1,delhi_ncr,Panchsheel Pinnacle,Noida Extension,201009.0,unmapped,"Panchsheel Pinnacle, Noida Extension, 201009.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_d750dadc1db2fcca,delhi_ncr,Mahagun Marvella Mywoods,Noida Extension,201009.0,validated_candidate_geocode,"Mahagun Marvella Mywoods, Noida Extension, 201009.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_9d32d32dbc6b4ff1,delhi_ncr,PalmInfra Marina Suites,National Highway 24,201015.0,unmapped,"PalmInfra Marina Suites, National Highway 24, 201015.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_a5e9ebda8a899bfc,delhi_ncr,Elegant Splendour,Noida Extension,201009.0,validated_candidate_geocode,"Elegant Splendour, Noida Extension, 201009.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_84d1258cbab4a568,delhi_ncr,Ashiana Mulberry Phase II,Sector 2 Sohna,122103.0,validated_candidate_geocode,"Ashiana Mulberry Phase II, Sector 2 Sohna, 122103.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_e92e77704ac8eb81,delhi_ncr,Uninav Residena,Raj Nagar Extension,201003.0,validated_candidate_geocode,"Uninav Residena, Raj Nagar Extension, 201003.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_eb0a7fd05380c675,delhi_ncr,Amrapali Enchante,Noida Extension,201009.0,unmapped,"Amrapali Enchante, Noida Extension, 201009.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_a51d1c6519f8d6fd,delhi_ncr,Signature Global City 92,Sector 92,122505.0,validated_candidate_geocode,"Signature Global City 92, Sector 92, 122505.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_239173375801f75e,delhi_ncr,Arihant Arden,Noida Extension,201009.0,validated_candidate_geocode,"Arihant Arden, Noida Extension, 201009.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_dc2c6d6e8ee4fffe,delhi_ncr,Vatika Seven Elements,Sector 89,122004.0,validated_candidate_geocode,"Vatika Seven Elements, Sector 89, 122004.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_bff08b2b93e4b82f,delhi_ncr,SS The Coralwood,Sector 84,122004.0,validated_candidate_geocode,"SS The Coralwood, Sector 84, 122004.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_4d62c296b4b61856,delhi_ncr,M3M Antalya Hills Phase I,Sector 79,122004.0,validated_candidate_geocode,"M3M Antalya Hills Phase I, Sector 79, 122004.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_2bcf7d92cfd69a68,delhi_ncr,ATS Picturesque Reprieves,"Sector 152, Noida Express Way",201310.0,validated_candidate_geocode,"ATS Picturesque Reprieves, Sector 152, Noida Express Way, 201310.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_231e4ebae4145b18,delhi_ncr,DLF The Primus,Sector 82A,122004.0,validated_candidate_geocode,"DLF The Primus, Sector 82A, 122004.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_03607b4afc70cdec,delhi_ncr,Apex Sky Height,Morta,201003.0,validated_candidate_geocode,"Apex Sky Height, Morta, 201003.0, Delhi NCR, India",,,,False,no_osm_result,miss
